"http://dbpedia.org/resource/Haldun_Alaga%C5%9F","Haldun Alagas"
"http://dbpedia.org/resource/Haldun_Alaga%C5%9F","Haldun Alagaş"
"http://dbpedia.org/resource/Batuhan_Alt%C4%B1nta%C5%9F","Batuhan Altıntaş"
"http://dbpedia.org/resource/Batuhan_Alt%C4%B1nta%C5%9F","Mustafa Batuhan Altıntaş"
"http://dbpedia.org/resource/Cigerxw%C3%AEn","Cigerxwîn"
"http://dbpedia.org/resource/Cigerxw%C3%AEn","Cigerxwin"
"http://dbpedia.org/resource/Mehmet_%C5%9Eim%C5%9Fek","Mehmet Simsek"
"http://dbpedia.org/resource/Mehmet_%C5%9Eim%C5%9Fek","Mehmet Şimşek"
"http://dbpedia.org/resource/Ahmet_G%C3%BCne%C5%9Ftekin","Ahmet Gunestekin"
"http://dbpedia.org/resource/Ahmet_G%C3%BCne%C5%9Ftekin","Ahmet Güneştekin"
"http://dbpedia.org/resource/Orhan_Kapucu","Orhan Kapucu"
"http://dbpedia.org/resource/Ahmet_Ar%C4%B1","Ahmet Arı"
"http://dbpedia.org/resource/Ahmet_Ar%C4%B1","Ahmet Ari"
"http://dbpedia.org/resource/%C4%B0brahim_Bilgen","İbrahim Bilgen"
"http://dbpedia.org/resource/%C4%B0brahim_Bilgen","Ibrahim Bilgen"
"http://dbpedia.org/resource/Devran_Ayhan","Devran Ayhan"
"http://dbpedia.org/resource/Princess_Fahrelnissa_Zeid","Fahrelnissa Zeid"
"http://dbpedia.org/resource/Princess_Fahrelnissa_Zeid","Princess Fahrelnissa Zeid"
"http://dbpedia.org/resource/Nurullah_Kaya","Nurullah Kaya"
"http://dbpedia.org/resource/Erdal_Akdar%C4%B1","Erdal Akdarı"
"http://dbpedia.org/resource/Salih_Reis","Salih Reis"
"http://dbpedia.org/resource/Fevzi_Elmas","Fevzi Elmas"
"http://dbpedia.org/resource/Murat_Duruer","Murat Duruer"
"http://dbpedia.org/resource/Veli_Acar","Veli Acar"
"http://dbpedia.org/resource/%C3%9Cmm%C3%BC_Kiraz","Ümmü Kiraz"
"http://dbpedia.org/resource/%C3%9Cmm%C3%BC_Kiraz","Ummu Kiraz"
"http://dbpedia.org/resource/C%C3%BCneyt_Ark%C4%B1n","Cuneyt Arkin"
"http://dbpedia.org/resource/C%C3%BCneyt_Ark%C4%B1n","Cüneyt Arkın"
"http://dbpedia.org/resource/Abdil_Ceylan","Abdil Ceylan"
"http://dbpedia.org/resource/Cenk_Akyol","Cenk Akyol"
"http://dbpedia.org/resource/Hamza_Yerlikaya","Hamza Yerlikaya"
"http://dbpedia.org/resource/M%C3%BCjde_Y%C3%BCksel","Müjde Yüksel"
"http://dbpedia.org/resource/M%C3%BCjde_Y%C3%BCksel","Mujde Yuksel"
"http://dbpedia.org/resource/Fatih_Avan","Fatih Avan"
"http://dbpedia.org/resource/%C5%9E%C3%BCkr%C3%BC_Ersoy","Şükrü Ersoy"
"http://dbpedia.org/resource/%C5%9E%C3%BCkr%C3%BC_Ersoy","Sukru Ersoy"
"http://dbpedia.org/resource/Ahmet_G%C3%B6rkem_G%C3%B6rk","Ahmet Görkem Görk"
"http://dbpedia.org/resource/Ahmet_G%C3%B6rkem_G%C3%B6rk","Ahmet Gorkem Gork"
"http://dbpedia.org/resource/Nubar_Gulbenkian","Nubar S. Gulbenkian"
"http://dbpedia.org/resource/Nubar_Gulbenkian","Nubar Gulbenkian"
"http://dbpedia.org/resource/Necmi_Onar%C4%B1c%C4%B1","Necmi Onarıcı"
"http://dbpedia.org/resource/Semavi_Eyice","Semavi Eyice"
"http://dbpedia.org/resource/M%C3%BCkrime_Hatun","Mukrime Hatun"
"http://dbpedia.org/resource/M%C3%BCkrime_Hatun","Mükrime Hatun"
"http://dbpedia.org/resource/G%C3%BClben_Ergen","Gülben Ergen"
"http://dbpedia.org/resource/G%C3%BClben_Ergen","Gulben Ergen"
"http://dbpedia.org/resource/Birkan_Batuk","Birkan Batuk"
"http://dbpedia.org/resource/Yusuf_Dike%C3%A7","Yusuf Dikec"
"http://dbpedia.org/resource/Yusuf_Dike%C3%A7","Yusuf Dikeç"
"http://dbpedia.org/resource/Bedia_Muvahhit","Bedia Muvahhit"
"http://dbpedia.org/resource/Murat_%C4%B0brahim_Uslu","Murat Ibrahim Uslu"
"http://dbpedia.org/resource/Murat_%C4%B0brahim_Uslu","Murat İbrahim Uslu"
"http://dbpedia.org/resource/Mertan_Caner_%C3%96zt%C3%BCrk","Mertan Caner Ozturk"
"http://dbpedia.org/resource/Mertan_Caner_%C3%96zt%C3%BCrk","Mertan Caner Öztürk"
"http://dbpedia.org/resource/Zihni_Derin","Zihni Derin"
"http://dbpedia.org/resource/Basil_Zaharoff","Basil Zaharoff"
"http://dbpedia.org/resource/Turhan_Sel%C3%A7uk","Turhan Selçuk"
"http://dbpedia.org/resource/Mustafa_Mu%C4%9Flal%C4%B1","Mustafa Muglali"
"http://dbpedia.org/resource/Mustafa_Mu%C4%9Flal%C4%B1","Mustafa Muğlalı"
"http://dbpedia.org/resource/Mustafa_Mu%C4%9Flal%C4%B1","1316-P. 21"
"http://dbpedia.org/resource/Okan_Deniz","Okan Deniz"
"http://dbpedia.org/resource/Fevzi_Tuncay","Fevzi Tuncay"
"http://dbpedia.org/resource/Veysel_Cihan","Veysel Cihan"
"http://dbpedia.org/resource/Tuncay_Karakaya","Tuncay Karakaya"
"http://dbpedia.org/resource/Abdullah_Durak","Abdullah Durak"
"http://dbpedia.org/resource/Martiros_Kavoukjian","Martiros Kavoukjian"
"http://dbpedia.org/resource/Ayhan_%C5%9Eahenk","Ayhan Sahenk"
"http://dbpedia.org/resource/Numan_Kurtulmu%C5%9F","Numan Kurtulmuş"
"http://dbpedia.org/resource/Numan_Kurtulmu%C5%9F","Numan Kurtulmus"
"http://dbpedia.org/resource/Fikri_S%C3%B6nmez","Fikri Sönmez"
"http://dbpedia.org/resource/Fikri_S%C3%B6nmez","Fikri Sonmez"
"http://dbpedia.org/resource/Davut_Kavrano%C4%9Flu","Davut Kavranoğlu"
"http://dbpedia.org/resource/Davut_Kavrano%C4%9Flu","Prof. Dr. Davut Kavranoğlu"
"http://dbpedia.org/resource/%C3%87a%C4%9Fan_Irmak","Cagan Irmak"
"http://dbpedia.org/resource/Erol_G%C3%BCnayd%C4%B1n","Erol Günaydın"
"http://dbpedia.org/resource/Erol_G%C3%BCnayd%C4%B1n","Erol Gunaydin"
"http://dbpedia.org/resource/Ferhat_Pehlivan","Ferhat Pehlivan"
"http://dbpedia.org/resource/Rahman_O%C4%9Fuz_Kobya","Rahman Oğuz Kobya"
"http://dbpedia.org/resource/Rahman_O%C4%9Fuz_Kobya","Rahman Oguz Kobya"
"http://dbpedia.org/resource/Ufukhan_Bayraktar","Ufukhan Bayraktar"
"http://dbpedia.org/resource/%C4%B0skender_Pala","İskender Pala"
"http://dbpedia.org/resource/Eray_Atal%C4%B1","Eray Atali"
"http://dbpedia.org/resource/G%C3%BCven%C3%A7_Kurtar","Guvenc Kurtar"
"http://dbpedia.org/resource/G%C3%BCven%C3%A7_Kurtar","Güvenç Kurtar"
"http://dbpedia.org/resource/Orhan_G%C3%BClle","Orhan Gülle"
"http://dbpedia.org/resource/Orhan_G%C3%BClle","Orhan Gulle"
"http://dbpedia.org/resource/Sava%C5%9F_Y%C4%B1lmaz","Savaş Yılmaz"
"http://dbpedia.org/resource/Sava%C5%9F_Y%C4%B1lmaz","Savas Yilmaz"
"http://dbpedia.org/resource/Sel%C3%A7uk_%C3%87ebi","Selcuk Cebi"
"http://dbpedia.org/resource/Sel%C3%A7uk_%C3%87ebi","Selçuk Çebi"
"http://dbpedia.org/resource/Selahattin_K%C4%B1nal%C4%B1","Selahattin Kinali"
"http://dbpedia.org/resource/Selahattin_K%C4%B1nal%C4%B1","Selahattin Kınalı"
"http://dbpedia.org/resource/Yaser_Hac%C4%B1mustafao%C4%9Flu","Yaser Hacimustafaoglu"
"http://dbpedia.org/resource/Yaser_Hac%C4%B1mustafao%C4%9Flu","Yaser Hacımustafaoğlu"
"http://dbpedia.org/resource/Cengiz_K%C3%BC%C3%A7%C3%BCkayvaz","Cengiz Küçükayvaz"
"http://dbpedia.org/resource/Cengiz_K%C3%BC%C3%A7%C3%BCkayvaz","Cengiz Kucukayvaz"
"http://dbpedia.org/resource/Mehmet_Kurtulu%C5%9F","Mehmet Kurtuluş"
"http://dbpedia.org/resource/Ya%C5%9Far_Nuri_%C3%96zt%C3%BCrk","Yaşar Nuri Öztürk"
"http://dbpedia.org/resource/Durmu%C5%9F_Y%C4%B1lmaz","Durmus Yilmaz"
"http://dbpedia.org/resource/Durmu%C5%9F_Y%C4%B1lmaz","Durmuş Yılmaz"
"http://dbpedia.org/resource/Taner_Demirba%C5%9F","Taner Demirbas"
"http://dbpedia.org/resource/Taner_Demirba%C5%9F","Taner Demirbaş"
"http://dbpedia.org/resource/Bar%C4%B1%C5%9F_Memi%C5%9F","Barış Memiş"
"http://dbpedia.org/resource/Fatih_Tekke","Fatih Tekke"
"http://dbpedia.org/resource/G%C3%B6ksu_Alhas","Göksu Alhas"
"http://dbpedia.org/resource/G%C3%B6ksu_Alhas","Goksu Alhas"
"http://dbpedia.org/resource/Fatih_%C3%96zt%C3%BCrk_(born_1983)","Fatih Öztürk"
"http://dbpedia.org/resource/Fatih_%C3%96zt%C3%BCrk_(born_1983)","Fatih Ozturk"
"http://dbpedia.org/resource/Atakan_Y%C3%BCksel","Atakan Yuksel"
"http://dbpedia.org/resource/Atakan_Y%C3%BCksel","Atakan Yüksel"
"http://dbpedia.org/resource/Ayhan_Karaku%C5%9F","Ayhan Karakus"
"http://dbpedia.org/resource/Ayhan_Karaku%C5%9F","Ayhan Karakuş"
"http://dbpedia.org/resource/T%C3%BCmer_Metin","Tümer Metin"
"http://dbpedia.org/resource/T%C3%BCmer_Metin","Tumer Metin"
"http://dbpedia.org/resource/M%C3%BCmtaz_Soysal","Mümtaz Soysal"
